226930.723	3848029.339
226930.623	3848029.439
226930.723	3848029.439
226930.623	3848029.539
226930.723	3848029.539
226930.623	3848029.639
226930.723	3848029.639
226930.8229	3848029.639
226930.623	3848029.739
226930.723	3848029.739
226930.8229	3848029.739
226930.923	3848029.739
226930.723	3848029.839
226930.8229	3848029.839
226930.923	3848029.839
226930.723	3848029.939
226930.8229	3848029.939
226930.923	3848029.939
226930.8229	3848030.039
226930.923	3848030.039
226930.8229	3848030.139
226930.923	3848030.139
226930.8229	3848030.239
226930.8229	3848030.339
226930.923	3848030.339
226930.8229	3848030.439
226930.923	3848030.439
226930.8229	3848030.539
226930.923	3848030.539
226930.8229	3848030.639
226930.923	3848030.639
226930.8229	3848030.739
226930.923	3848030.739
226930.8229	3848030.839
226930.923	3848030.839
226930.8229	3848030.939
226930.923	3848030.939
226930.8229	3848031.039
226930.923	3848031.039
226930.8229	3848031.139
226930.923	3848031.139
226930.8229	3848031.239
226930.923	3848031.239
226930.8229	3848031.339
226930.923	3848031.339
226930.723	3848031.439
226930.8229	3848031.439
226930.723	3848031.539
226930.8229	3848031.539
226930.723	3848031.639
226930.8229	3848031.639
226930.723	3848031.739
226930.8229	3848031.739
226930.723	3848031.839
226930.8229	3848031.839
226930.723	3848031.939
226930.8229	3848031.939
226930.723	3848032.139
226930.8229	3848032.139
226930.723	3848032.239
226930.8229	3848032.239
226930.723	3848032.339
226930.8229	3848032.339
226930.623	3848032.439
226930.723	3848032.439
226930.8229	3848032.439
226930.623	3848032.639
226930.723	3848032.639
226930.623	3848032.739
226930.723	3848032.739
226930.623	3848032.839
226930.723	3848032.839
226930.423	3848032.939
226930.623	3848032.939
226930.723	3848032.939
226930.423	3848033.139
226930.623	3848033.139
226930.723	3848033.139
226930.423	3848033.239
226930.623	3848033.239
226930.723	3848033.239
226930.423	3848033.339
226930.623	3848033.339
226930.723	3848033.339
226930.423	3848033.439
226930.623	3848033.439
226930.423	3848033.639
226930.623	3848033.639
226930.423	3848033.739
226930.623	3848033.739
226930.423	3848033.839
226930.623	3848033.839
226930.723	3848033.839
226930.623	3848033.939
226930.723	3848033.939
226930.623	3848034.139
226930.723	3848034.139
226930.8229	3848034.139
226930.623	3848034.239
226930.723	3848034.239
226930.8229	3848034.239
226930.623	3848034.339
226930.723	3848034.339
226930.8229	3848034.339
226930.623	3848034.439
226930.723	3848034.439
226930.8229	3848034.439
226930.723	3848034.639
226930.8229	3848034.639
226930.923	3848034.639
226930.723	3848034.739
226930.8229	3848034.739
226930.923	3848034.739
226930.723	3848034.839
226930.8229	3848034.839
226930.923	3848034.839
226930.723	3848034.939
226930.8229	3848034.939
226930.923	3848034.939
226930.723	3848035.139
226930.8229	3848035.139
226930.923	3848035.139
226930.723	3848035.239
226930.8229	3848035.239
226930.923	3848035.239
226930.723	3848035.339
226930.8229	3848035.339
226930.923	3848035.339
226930.623	3848035.439
226930.723	3848035.439
226930.8229	3848035.439
226930.923	3848035.439
226930.8229	3848035.639
226930.923	3848035.639
226930.8229	3848035.739
226930.923	3848035.739
226930.8229	3848035.839
226930.923	3848035.839
226930.8229	3848035.939
226930.923	3848035.939
226930.8229	3848036.139
226930.923	3848036.139
226930.8229	3848036.239
226930.923	3848036.239
226930.8229	3848036.339
226930.923	3848036.339
226930.8229	3848036.439
226930.923	3848036.439
226930.8229	3848036.639
226930.923	3848036.639
226930.8229	3848036.739
226930.8229	3848036.839
226930.923	3848036.839
226930.8229	3848036.939
226930.923	3848036.939
226930.8229	3848037.139
226930.923	3848037.139
226930.8229	3848037.239
226930.923	3848037.239
226930.8229	3848037.339
226930.923	3848037.339
226930.723	3848037.439
226930.8229	3848037.439
226930.723	3848037.639
226930.8229	3848037.639
226930.723	3848037.739
226930.8229	3848037.739
226930.623	3848037.839
226930.723	3848037.839
226930.8229	3848037.839
226930.623	3848037.939
226930.723	3848037.939
226930.8229	3848037.939
226930.623	3848038.139
226930.723	3848038.139
226930.8229	3848038.139
226930.623	3848038.239
226930.723	3848038.239
226930.8229	3848038.239
226930.623	3848038.339
226930.723	3848038.339
226930.623	3848038.439
226930.723	3848038.439
226930.623	3848038.639
226930.723	3848038.639
226930.623	3848038.739
226930.723	3848038.739
226930.623	3848038.839
226930.723	3848038.839
226930.623	3848038.939
226930.723	3848038.939
226930.623	3848039.139
226930.723	3848039.139
226930.623	3848039.239
226930.723	3848039.239
226930.623	3848039.339
226930.723	3848039.339
226930.623	3848039.439
226930.723	3848039.439
226930.423	3848039.639
226930.623	3848039.639
226930.723	3848039.639
226930.423	3848039.739
226930.623	3848039.739
226930.723	3848039.739
226930.423	3848039.839
226930.623	3848039.839
226930.723	3848039.839
226930.423	3848039.939
226930.623	3848039.939
226930.723	3848039.939
226930.423	3848040.139
226930.623	3848040.139
226930.723	3848040.139
226930.423	3848040.239
226930.623	3848040.239
226930.723	3848040.239
226930.423	3848040.339
226930.623	3848040.339
226930.423	3848040.439
226930.623	3848040.439
226930.623	3848040.639
226930.723	3848040.639
226930.623	3848040.739
226930.723	3848040.739
226930.623	3848040.839
226930.723	3848040.839
226930.623	3848040.939
226930.723	3848040.939
226930.723	3848041.139
226930.723	3848041.239
226930.8229	3848041.239
226930.723	3848041.339
226930.8229	3848041.339
226930.723	3848041.439
226930.623	3848041.639
226930.723	3848041.639
226930.8229	3848041.639
226930.423	3848041.739
226930.623	3848041.739
226930.723	3848041.739
226930.623	3848041.839
226930.723	3848041.839
226930.623	3848041.939
226930.723	3848041.939
226930.423	3848042.139
226930.623	3848042.139
226930.723	3848042.139
226930.8229	3848042.139
226930.623	3848042.239
226930.723	3848042.239
226930.8229	3848042.239
226930.723	3848042.339
226930.8229	3848042.339
226930.723	3848042.439
226930.8229	3848042.439
226930.923	3848042.439
226930.723	3848042.639
226930.8229	3848042.639
226930.923	3848042.639
226930.723	3848042.739
226930.8229	3848042.739
226930.923	3848042.739
226930.723	3848042.839
226930.8229	3848042.839
226930.923	3848042.839
226930.723	3848042.939
226930.8229	3848042.939
226930.923	3848042.939
226930.723	3848043.139
226930.8229	3848043.139
226930.923	3848043.139
226930.8229	3848043.239
226930.923	3848043.239
226930.8229	3848043.339
226930.923	3848043.339
226930.8229	3848043.439
226930.923	3848043.439
226930.8229	3848043.639
226930.923	3848043.639
226930.8229	3848043.739
226930.923	3848043.739
226930.8229	3848043.839
226930.923	3848043.839
226930.8229	3848043.939
226930.923	3848043.939
226930.8229	3848044.139
226930.923	3848044.139
226930.923	3848044.239
226930.923	3848044.339
226930.923	3848044.439
226930.923	3848044.639
226931.123	3848044.639
226930.923	3848044.739
226930.923	3848044.839
226931.123	3848044.839
226930.923	3848044.939
226931.123	3848044.939
226931.123	3848045.139
226931.223	3848045.139
226931.123	3848045.239
226931.223	3848045.239
226931.123	3848045.339
226931.223	3848045.339
226931.223	3848045.439
226931.3229	3848045.439
226931.223	3848045.639
226931.3229	3848045.639
226931.223	3848045.739
226931.3229	3848045.739
226931.123	3848045.839
226931.223	3848045.839
226931.3229	3848045.839
226931.123	3848045.939
226931.3229	3848045.939
226931.223	3848046.139
226931.3229	3848046.139
226931.223	3848046.239
226931.3229	3848046.239
226931.223	3848046.339
226931.3229	3848046.339
226931.423	3848046.339
226931.223	3848046.439
226931.3229	3848046.439
226931.423	3848046.439
226931.223	3848046.639
226931.3229	3848046.639
226931.423	3848046.639
226931.223	3848046.739
226931.3229	3848046.739
226931.423	3848046.739
226931.3229	3848046.839
226931.423	3848046.839
226931.3229	3848046.939
226931.423	3848046.939
226931.3229	3848047.139
226931.423	3848047.139
226931.3229	3848047.239
226931.423	3848047.239
226931.423	3848047.339
226931.223	3848047.439
226931.3229	3848047.439
226931.423	3848047.439
226931.3229	3848047.639
226931.423	3848047.639
226931.423	3848047.739
226931.423	3848047.839
226931.423	3848047.939
226931.423	3848048.139
226931.423	3848048.239
226931.423	3848048.339
226931.423	3848048.439
226931.623	3848048.439
226931.423	3848048.639
226931.423	3848048.739
226931.423	3848048.839
226931.423	3848048.939
226931.423	3848049.139
226931.423	3848049.239
226931.423	3848049.339
226931.423	3848049.439
226931.623	3848049.439
226931.423	3848049.639
226931.623	3848049.639
226931.423	3848049.739
226931.623	3848049.739
226931.623	3848049.839
226931.623	3848049.939
226931.723	3848049.939
226931.623	3848050.139
226931.723	3848050.139
226931.623	3848050.239
226931.723	3848050.239
226931.623	3848050.339
226931.723	3848050.339
226931.623	3848050.439
226931.723	3848050.439
226931.723	3848050.639
226931.8229	3848050.639
226931.723	3848050.739
226931.8229	3848050.739
226931.723	3848050.839
226931.8229	3848050.839
226931.723	3848050.939
226931.8229	3848050.939
226931.723	3848051.139
226931.8229	3848051.139
226931.723	3848051.239
226931.8229	3848051.239
226931.723	3848051.339
226931.8229	3848051.339
226931.723	3848051.439
226931.8229	3848051.439
226931.723	3848051.639
226931.8229	3848051.639
226931.723	3848051.739
226931.8229	3848051.739
226931.723	3848051.839
226931.8229	3848051.839
226931.723	3848051.939
226931.8229	3848051.939
226931.923	3848051.939
226931.8229	3848052.139
226931.923	3848052.139
226931.8229	3848052.239
226931.923	3848052.239
226931.8229	3848052.339
226931.923	3848052.339
226931.8229	3848052.439
226931.923	3848052.439
226931.8229	3848052.639
226931.723	3848052.739
226931.8229	3848052.739
226931.723	3848052.839
226931.8229	3848052.839
226931.723	3848052.939
226931.8229	3848052.939
226931.8229	3848053.139
226931.923	3848053.139
226931.8229	3848053.239
226931.923	3848053.239
226931.8229	3848053.339
226931.923	3848053.339
226931.8229	3848053.439
226931.923	3848053.439
226931.8229	3848053.639
226931.923	3848053.639
226931.8229	3848053.739
226931.923	3848053.739
226931.723	3848053.839
226931.723	3848053.939
226931.8229	3848053.939
226931.923	3848053.939
226931.623	3848054.139
226931.723	3848054.139
226931.623	3848054.239
226931.723	3848054.239
226931.8229	3848054.239
226931.623	3848054.339
226931.723	3848054.339
226931.8229	3848054.339
226931.623	3848054.439
226931.723	3848054.439
226931.8229	3848054.439
226931.623	3848054.639
226931.723	3848054.639
226931.8229	3848054.639
226931.423	3848054.739
226931.623	3848054.739
226931.723	3848054.739
226931.8229	3848054.739
226931.623	3848054.839
226931.723	3848054.839
226931.8229	3848054.839
226931.623	3848054.939
226931.723	3848054.939
226931.423	3848055.139
226931.623	3848055.139
226931.723	3848055.139
226931.423	3848055.239
226931.623	3848055.239
226931.723	3848055.239
226931.423	3848055.339
226931.623	3848055.339
226931.723	3848055.339
226931.423	3848055.439
226931.623	3848055.439
226931.723	3848055.439
226931.423	3848055.639
226931.623	3848055.639
226931.423	3848055.739
226931.623	3848055.739
226931.423	3848055.839
226931.623	3848055.839
226931.423	3848055.939
226931.423	3848056.139
226931.423	3848056.239
226931.423	3848056.339
226931.3229	3848056.439
226931.423	3848056.439
226931.3229	3848056.639
226931.423	3848056.639
226931.3229	3848056.739
226931.423	3848056.739
226931.3229	3848056.839
226931.423	3848056.839
226931.3229	3848056.939
226931.423	3848056.939
226931.3229	3848057.139
226931.423	3848057.139
226931.3229	3848057.239
226931.423	3848057.239
226931.3229	3848057.339
226931.423	3848057.339
226931.3229	3848057.439
226931.423	3848057.439
226931.3229	3848057.639
226931.423	3848057.639
226931.3229	3848057.739
226931.423	3848057.739
226931.3229	3848057.839
226931.423	3848057.839
226931.3229	3848057.939
226931.423	3848057.939
226931.3229	3848058.139
226931.423	3848058.139
226931.3229	3848058.239
226931.423	3848058.239
226931.3229	3848058.339
226931.423	3848058.339
226931.3229	3848058.439
226931.423	3848058.439
226931.3229	3848058.639
226931.423	3848058.639
226931.3229	3848058.739
226931.423	3848058.739
226931.3229	3848058.839
226931.423	3848058.839
226931.3229	3848058.939
226931.423	3848058.939
226931.3229	3848059.139
226931.423	3848059.139
226931.3229	3848059.239
226931.423	3848059.239
226931.3229	3848059.339
226931.423	3848059.339
226931.223	3848059.439
226931.3229	3848059.439
226931.423	3848059.439
226931.223	3848059.639
226931.223	3848059.739
226931.3229	3848059.739
226931.223	3848059.839
226931.3229	3848059.839
226931.223	3848059.939
226931.3229	3848059.939
226931.3229	3848060.139
226931.3229	3848060.239
226931.3229	3848060.339
226931.3229	3848060.439
226931.3229	3848060.639
226931.3229	3848060.739
226931.3229	3848060.839
226931.423	3848060.839
226931.3229	3848060.939
226931.423	3848060.939
226931.3229	3848061.139
226931.423	3848061.139
226931.3229	3848061.239
226931.423	3848061.239
226931.3229	3848061.339
226931.423	3848061.339
226931.3229	3848061.439
226931.423	3848061.439
226931.3229	3848061.639
226931.423	3848061.639
226931.3229	3848061.739
226931.223	3848061.839
226931.3229	3848061.839
226931.223	3848061.939
226931.223	3848062.139
226931.223	3848062.239
226931.123	3848062.339
226931.123	3848062.439
226931.223	3848062.439
226931.3229	3848062.439
226931.223	3848062.639
226931.3229	3848062.639
226931.223	3848062.739
226931.3229	3848062.739
226931.223	3848062.839
226931.3229	3848062.839
226931.223	3848062.939
226931.3229	3848062.939
226931.223	3848063.139
226931.223	3848063.239
226931.223	3848063.339
226931.123	3848063.439
226931.223	3848063.439
226931.123	3848063.639
226931.223	3848063.639
226931.123	3848063.739
226931.223	3848063.739
226931.123	3848063.839
226931.223	3848063.839
226931.223	3848063.939
226931.223	3848064.039
226931.223	3848064.139
226931.123	3848064.239
226931.223	3848064.239
226930.923	3848064.439
226931.123	3848064.439
226931.223	3848064.439
226930.923	3848064.539
226931.123	3848064.539
226931.223	3848064.539
226930.923	3848064.639
226931.123	3848064.639
226930.923	3848064.739
226931.123	3848064.739
226930.923	3848064.939
226931.123	3848064.939
226930.923	3848065.039
226931.123	3848065.039
226930.923	3848065.139
226931.123	3848065.139
226930.923	3848065.239
226931.123	3848065.239
226930.923	3848065.439
226931.123	3848065.439
226930.923	3848065.539
226931.123	3848065.539
226930.923	3848065.639
226931.123	3848065.639
226930.923	3848065.739
226930.923	3848065.939
226930.923	3848066.039
226930.923	3848066.139
226930.923	3848066.239
226930.923	3848066.439
226930.923	3848066.539
226930.923	3848066.639
226930.923	3848066.739
226930.923	3848066.939
226930.8229	3848067.039
226930.923	3848067.039
226930.8229	3848067.139
226930.923	3848067.139
226930.8229	3848067.239
226930.923	3848067.239
226930.8229	3848067.439
226930.923	3848067.439
226930.8229	3848067.539
226930.723	3848067.639
226930.8229	3848067.639
226930.723	3848067.739
226930.8229	3848067.739
226930.723	3848067.939
226930.8229	3848067.939
226930.723	3848068.039
226930.8229	3848068.039
226930.723	3848068.139
226930.8229	3848068.139
226930.8229	3848068.239
226930.923	3848068.239
226930.723	3848068.439
226930.8229	3848068.439
226930.723	3848068.539
226930.8229	3848068.539
226930.723	3848068.639
226930.8229	3848068.639
226930.723	3848068.739
226930.8229	3848068.739
226930.723	3848068.939
226930.8229	3848068.939
226930.723	3848069.039
226930.8229	3848069.039
226930.723	3848069.139
226930.8229	3848069.139
226930.723	3848069.239
226930.8229	3848069.239
226930.723	3848069.439
226930.8229	3848069.439
226930.723	3848069.539
226930.8229	3848069.539
226930.723	3848069.639
226930.8229	3848069.639
226930.723	3848069.739
226930.8229	3848069.739
226930.723	3848069.939
226930.8229	3848069.939
226930.723	3848070.039
226930.8229	3848070.039
226930.723	3848070.139
226930.8229	3848070.139
226930.723	3848070.239
226930.8229	3848070.239
226930.723	3848070.439
226930.8229	3848070.439
226930.723	3848070.539
226930.8229	3848070.539
226930.8229	3848070.639
226930.8229	3848070.739
226930.8229	3848070.939
226930.923	3848070.939
226930.8229	3848071.039
226930.923	3848071.039
226930.8229	3848071.139
226930.923	3848071.139
226930.8229	3848071.239
226930.923	3848071.239
226930.8229	3848071.439
226930.923	3848071.439
226930.8229	3848071.539
226930.923	3848071.539
226930.8229	3848071.639
226930.923	3848071.639
226930.923	3848071.739
226930.923	3848071.939
226930.923	3848072.039
226930.923	3848072.139
226930.923	3848072.239
226931.123	3848072.239
226930.923	3848072.439
226931.123	3848072.439
226930.923	3848072.539
226931.123	3848072.539
226930.923	3848072.639
226931.123	3848072.639
226930.923	3848072.739
226931.123	3848072.739
226930.923	3848072.939
226930.923	3848073.039
226930.923	3848073.139
226930.8229	3848073.239
226930.923	3848073.239
226930.8229	3848073.439
226930.923	3848073.439
226930.8229	3848073.539
226930.923	3848073.539
226930.8229	3848073.639
226930.923	3848073.639
226930.8229	3848073.739
226930.923	3848073.739
226930.8229	3848073.939
226930.923	3848073.939
226930.8229	3848074.039
226930.923	3848074.039
226930.8229	3848074.139
226930.923	3848074.139
226930.723	3848074.239
226930.8229	3848074.239
226930.923	3848074.239
226930.723	3848074.439
226930.8229	3848074.439
226930.923	3848074.439
226930.723	3848074.539
226930.8229	3848074.539
226930.723	3848074.639
226930.8229	3848074.639
226930.723	3848074.739
226930.8229	3848074.739
226930.923	3848074.739
226930.723	3848074.939
226930.8229	3848074.939
226930.923	3848074.939
226930.723	3848075.039
226930.8229	3848075.039
226930.923	3848075.039
226930.723	3848075.139
226930.8229	3848075.139
226930.923	3848075.139
226930.623	3848075.239
226930.723	3848075.239
226930.8229	3848075.239
226930.923	3848075.239
226930.723	3848075.339
226930.723	3848075.539
226930.8229	3848075.539
226930.723	3848075.639
226930.8229	3848075.639
226930.723	3848075.739
226930.8229	3848075.739
226930.723	3848075.839
226930.8229	3848075.839
226930.8229	3848076.039
226930.8229	3848076.139
226930.923	3848076.139
226930.8229	3848076.239
226930.923	3848076.239
226930.923	3848076.339
226930.923	3848076.539
226930.923	3848076.639
226930.923	3848076.739
226930.923	3848076.839
226930.923	3848077.039
226930.923	3848077.139
226930.923	3848077.239
226931.123	3848077.239
226930.923	3848077.339
226931.123	3848077.339
226930.923	3848077.539
226931.123	3848077.539
226931.123	3848077.639
226931.123	3848077.739
226931.123	3848077.839
226931.123	3848078.039
226931.123	3848078.139
226931.223	3848078.139
226931.123	3848078.239
226931.223	3848078.239
226931.123	3848078.339
226931.223	3848078.339
226931.123	3848078.539
226931.223	3848078.539
226931.123	3848078.639
226931.223	3848078.639
226931.123	3848078.739
226930.923	3848078.839
226931.123	3848078.839
226931.123	3848079.039
226931.123	3848079.139
226931.223	3848079.139
226931.123	3848079.239
226931.223	3848079.239
226931.123	3848079.339
226931.223	3848079.339
226931.223	3848079.539
226931.3229	3848079.539
226931.223	3848079.639
226931.3229	3848079.639
226931.223	3848079.739
226931.3229	3848079.739
226931.223	3848079.839
226931.3229	3848079.839
226931.223	3848080.039
226931.3229	3848080.039
226931.223	3848080.139
226931.3229	3848080.139
226931.223	3848080.239
226931.3229	3848080.239
226931.223	3848080.339
226931.3229	3848080.339
226931.223	3848080.539
226931.3229	3848080.539
226931.423	3848080.539
226931.223	3848080.639
226931.3229	3848080.639
226931.3229	3848080.739
226931.423	3848080.739
226931.3229	3848080.839
226931.423	3848080.839
226931.3229	3848081.039
226931.3229	3848081.139
226931.423	3848081.139
226931.3229	3848081.239
226931.423	3848081.239
226931.423	3848081.339
226931.423	3848081.539
226931.423	3848081.639
226931.423	3848081.739
226931.423	3848081.839
226931.423	3848082.039
226931.623	3848082.039
226931.423	3848082.139
226931.423	3848082.239
226931.623	3848082.239
226931.423	3848082.339
226931.623	3848082.339
226931.423	3848082.539
226931.423	3848082.639
226931.623	3848082.639
226931.423	3848082.739
226931.623	3848082.739
226931.423	3848082.839
226931.623	3848082.839
226931.423	3848083.039
226931.623	3848083.039
226931.423	3848083.139
226931.623	3848083.139
226931.723	3848083.139
226931.623	3848083.239
226931.723	3848083.239
226931.623	3848083.339
226931.723	3848083.339
226931.623	3848083.539
226931.723	3848083.539
226931.8229	3848083.539
226931.623	3848083.639
226931.723	3848083.639
226931.623	3848083.739
226931.723	3848083.739
226931.8229	3848083.739
226931.723	3848083.839
226931.8229	3848083.839
226931.623	3848084.039
226931.723	3848084.039
226931.8229	3848084.039
226931.923	3848084.039
226931.623	3848084.139
226931.723	3848084.139
226931.8229	3848084.139
226931.923	3848084.139
226931.623	3848084.239
226931.723	3848084.239
226931.8229	3848084.239
226931.923	3848084.239
226931.623	3848084.339
226931.723	3848084.339
226931.8229	3848084.339
226931.923	3848084.339
226931.623	3848084.539
226931.723	3848084.539
226931.8229	3848084.539
226931.923	3848084.539
226931.623	3848084.639
226931.723	3848084.639
226931.8229	3848084.639
226931.923	3848084.639
226931.623	3848084.739
226931.723	3848084.739
226931.8229	3848084.739
226931.923	3848084.739
226931.723	3848084.839
226931.8229	3848084.839
226931.723	3848085.039
226931.8229	3848085.039
226931.923	3848085.039
226931.8229	3848085.139
226931.923	3848085.139
226931.8229	3848085.239
226931.923	3848085.239
226931.8229	3848085.339
226931.923	3848085.339
226931.8229	3848085.539
226931.923	3848085.539
226931.8229	3848085.639
226931.923	3848085.639
226931.8229	3848085.739
226931.923	3848085.739
226931.8229	3848085.839
226931.923	3848085.839
226931.8229	3848086.039
226931.923	3848086.039
226931.8229	3848086.139
226931.923	3848086.139
226931.8229	3848086.239
226931.923	3848086.239
226931.923	3848086.339
226931.923	3848086.539
226932.123	3848086.539
226931.923	3848086.639
226932.123	3848086.639
226931.923	3848086.739
226932.123	3848086.739
226931.923	3848086.839
226932.123	3848086.839
226931.923	3848087.039
226932.123	3848087.039
226932.123	3848087.139
226932.223	3848087.139
226932.123	3848087.239
226932.223	3848087.239
226932.223	3848087.339
226932.3229	3848087.339
226932.223	3848087.539
226932.3229	3848087.539
226932.223	3848087.639
226932.3229	3848087.639
226932.223	3848087.739
226932.3229	3848087.739
226932.423	3848087.739
226932.223	3848087.839
226932.3229	3848087.839
226932.423	3848087.839
226932.223	3848088.039
226932.3229	3848088.039
226932.423	3848088.039
226932.3229	3848088.139
226932.423	3848088.139
226932.3229	3848088.239
226932.423	3848088.239
226932.3229	3848088.339
226932.423	3848088.339
226987.923	3848088.339
226988.123	3848088.339
226988.223	3848088.339
226988.3229	3848088.339
226988.423	3848088.339
226932.423	3848088.539
226932.623	3848088.539
226986.8229	3848088.539
226986.923	3848088.539
226987.123	3848088.539
226987.223	3848088.539
226987.3229	3848088.539
226987.423	3848088.539
226987.623	3848088.539
226987.723	3848088.539
226987.8229	3848088.539
226987.923	3848088.539
226988.123	3848088.539
226988.223	3848088.539
226988.3229	3848088.539
226988.423	3848088.539
226988.623	3848088.539
226988.723	3848088.539
226988.8229	3848088.539
226932.423	3848088.639
226932.623	3848088.639
226986.623	3848088.639
226986.723	3848088.639
226986.8229	3848088.639
226986.923	3848088.639
226987.123	3848088.639
226987.223	3848088.639
226987.3229	3848088.639
226987.423	3848088.639
226987.623	3848088.639
226987.723	3848088.639
226987.8229	3848088.639
226987.923	3848088.639
226988.123	3848088.639
226988.223	3848088.639
226988.3229	3848088.639
226988.423	3848088.639
226988.623	3848088.639
226988.723	3848088.639
226988.8229	3848088.639
226988.923	3848088.639
226989.123	3848088.639
226989.223	3848088.639
226989.423	3848088.639
226989.623	3848088.639
226989.723	3848088.639
226989.8229	3848088.639
226989.923	3848088.639
226996.623	3848088.639
226997.8229	3848088.639
